student_id,student_name,grade,school_name,reading_score,math_score,school_type,school_budget
071436580,Meredith Hernandez,10th,Montgomery High School,,,Charter,893368
102214846,Evelyn Carter,9th,Green High School,68.1,86.7,Charter,832670
083522770,Alicia Rodriguez,9th,Sullivan High School,70.0,58.0,Public,961125
129791753,Angela Mosley,12th,Woods High School,67.3,61.2,Public,912243
073020774,Emily Peck,12th,Richard High School,,38.7,Charter,889699
108040742,Randy Brady,11th,Dixon High School,89.4,68.3,Charter,870334
036709265,Ronald Bailey,10th,Fisher High School,77.0,54.1,Public,817615
039067425,Laura Wilson,11th,Montgomery High School,88.3,64.5,Charter,893368
037738099,Cory Blankenship,9th,Green High School,85.0,85.7,Charter,832670
059877967,Andrew Quinn,12th,Odonnell High School,50.5,86.3,Public,959474
107894216,William Gibson,12th,Wagner High School,88.5,55.5,Public,846745
086877558,John Blair,9th,Wagner High School,,86.9,Public,846745
032417807,Joe Hansen,9th,Campos High School,48.2,95.8,Public,957299
093411664,Kevin Hoffman,12th,Richard High School,,60.6,Charter,889699
068893026,Yolanda Morris,9th,Dixon High School,82.9,70.0,Charter,870334
024638843,Lisa Mcguire,9th,Wagner High School,,,Public,846745
030552078,Michael Roach,9th,Richard High School,95.8,61.2,Charter,889699
010259362,Yvette Young,10th,Woods High School,45.6,69.8,Public,912243
053013345,Cristina Young,10th,Dixon High School,96.7,79.8,Charter,870334
017061760,Barry Bauer,10th,Silva High School,85.6,49.1,Public,991918
035323833,Raymond Hernandez,11th,Green High School,88.8,66.8,Charter,832670
104264344,Daniel Romero,10th,Fisher High School,71.1,29.2,Public,817615
026898458,Benjamin Leach,9th,Sullivan High School,61.3,61.9,Public,961125
011558347,Karen Gordon,9th,Sullivan High School,48.9,57.1,Public,961125
079940395,Tasha Smith,10th,Woods High School,47.9,84.0,Public,912243
063232271,Andrea Olson,12th,Silva High School,51.3,55.6,Public,991918
056112230,George Hill,9th,Sullivan High School,,51.2,Public,961125
060294322,Scott Adams,10th,Silva High School,83.0,56.8,Public,991918
129783761,Kevin Lopez,12th,Wagner High School,73.6,64.8,Public,846745
033956794,Alexander Melendez,9th,Chang High School,70.7,47.3,Charter,840132
024562867,Melissa Hayes,10th,Green High School,92.8,47.9,Charter,832670
038276233,Eric Mays,11th,Bowers High School,80.7,43.6,Public,848324
020638313,Sandra Lopez,9th,Richard High School,53.3,45.4,Charter,889699
099430791,Christopher Becker,10th,Turner High School,55.8,77.2,Public,956438
102221460,Emily Dixon,10th,Green High School,,67.7,Charter,832670
126441132,Monica Davis,12th,Dixon High School,91.9,43.7,Charter,870334
116285926,Morgan Hood,10th,Silva High School,76.2,22.9,Public,991918
016728897,Seth Hill,12th,Wagner High School,85.0,48.5,Public,846745
095532020,Kelly Hanson,10th,Turner High School,81.1,90.3,Public,956438
124594719,Andrea Wang,11th,Green High School,84.8,52.3,Charter,832670
022318518,Timothy Hammond,11th,Montgomery High School,68.1,70.4,Charter,893368
030787830,Vicki Bond,11th,Green High School,82.2,50.3,Charter,832670
071475402,Julie Palmer,12th,Wagner High School,75.1,52.1,Public,846745
017449188,Dustin Jones,11th,Bowers High School,65.6,23.7,Public,848324
081135871,Jamie Hardy,12th,Odonnell High School,,61.5,Public,959474
039183367,William Heath,11th,Bowers High School,,47.0,Public,848324
093093493,Richard Oliver,10th,Montgomery High School,39.8,84.3,Charter,893368
102095311,Albert Friedman,11th,Fisher High School,75.0,71.9,Public,817615
057974655,Michelle Wilson,12th,Montgomery High School,48.0,59.1,Charter,893368
073131663,Sierra Sanchez,11th,Turner High School,81.4,42.3,Public,956438
107772231,Mark Mitchell,9th,Green High School,84.4,65.7,Charter,832670
095327507,Renee Davila,10th,Green High School,86.5,90.6,Charter,832670
123464837,Robert Lee Jr.,10th,Fisher High School,81.0,64.8,Public,817615
091246679,Victoria Alexander,12th,Dixon High School,73.2,69.6,Charter,870334
044584838,Ronald Russell,12th,Montgomery High School,53.1,49.4,Charter,893368
108685110,Meredith Cook,12th,Green High School,74.9,74.1,Charter,832670
022552565,John Patrick,10th,Dixon High School,72.3,53.2,Charter,870334
084871844,Sarah Peterson,10th,Turner High School,57.2,52.5,Public,956438
049761999,Charles Murray,12th,Woods High School,84.5,,Public,912243
095664561,Todd Tucker,10th,Fisher High School,82.8,67.8,Public,817615
067350382,Nicholas Porter,10th,Dixon High School,63.9,45.5,Charter,870334
071279637,Jennifer Rodriguez,12th,Campbell High School,73.2,82.9,Charter,960726
118958565,Kelly Chaney,9th,Montgomery High School,84.6,78.6,Charter,893368
019302236,Christopher Soto,10th,Turner High School,53.8,55.5,Public,956438
013088718,Kimberly Walls,9th,Richard High School,60.1,72.3,Charter,889699
096633847,Melanie Sawyer,10th,Wagner High School,76.4,79.7,Public,846745
079453303,Nathan Glass,11th,Wagner High School,83.3,68.3,Public,846745
050877393,Tammy Brown,9th,Turner High School,90.9,59.0,Public,956438
126377183,Shelby Ortiz,9th,Odonnell High School,67.9,50.3,Public,959474
038742589,Christopher Gray,12th,Montgomery High School,60.1,68.5,Charter,893368
028988308,Thomas Morales,10th,Green High School,71.8,68.2,Charter,832670
106393763,Adam Nguyen,10th,Turner High School,68.4,77.0,Public,956438
032318074,Nicole Torres,10th,Wagner High School,89.1,67.3,Public,846745
051224767,Amanda Taylor,9th,Silva High School,34.6,,Public,991918
098411960,Kimberly Sparks,10th,Silva High School,87.9,69.8,Public,991918
023526176,Nathan Johnson,10th,Green High School,78.2,67.4,Charter,832670
039791911,Christopher Diaz,11th,Green High School,,62.8,Charter,832670
108143607,Christopher Nelson,10th,Silva High School,80.2,51.7,Public,991918
037588838,Stephanie Riley,12th,Montgomery High School,86.4,80.4,Charter,893368
024776161,Wanda Brown,9th,Green High School,72.2,83.6,Charter,832670
058297409,Michael Francis,12th,Richard High School,89.2,59.1,Charter,889699
042780498,Ronnie Montgomery,9th,Odonnell High School,79.9,58.6,Public,959474
049705609,Wendy Hill,11th,Campbell High School,92.6,58.4,Charter,960726
098199402,Jorge Sandoval,9th,Silva High School,68.7,78.3,Public,991918
057461029,Zachary Andersen,11th,Richard High School,79.9,54.7,Charter,889699
042720319,Richard Price Jr.,9th,Fisher High School,93.3,61.6,Public,817615
064032441,Lindsey Garcia,10th,Silva High School,95.6,57.9,Public,991918
105503211,Lauren Rodriguez,12th,Fisher High School,87.3,51.6,Public,817615
126089109,Tracey Gentry,9th,Montgomery High School,70.8,53.0,Charter,893368
036243624,Kristi Obrien,12th,Silva High School,,62.5,Public,991918
093540247,Kyle Nicholson,12th,Silva High School,74.9,49.1,Public,991918
090760907,Douglas Woods,11th,Montgomery High School,75.3,76.2,Charter,893368
092916607,Daniel Stephens,12th,Green High School,60.9,51.6,Charter,832670
034741681,Jasmine Armstrong,11th,Green High School,82.1,70.5,Charter,832670
027193592,David Jones,11th,Montgomery High School,77.5,86.4,Charter,893368
127145181,Patrick Davis,9th,Fisher High School,85.0,89.9,Public,817615
129380300,Leslie House,10th,Fisher High School,71.5,65.9,Public,817615
053485931,Katherine Smith,9th,Woods High School,50.3,58.1,Public,912243
027995240,Jackson Hull,11th,Dixon High School,92.4,,Charter,870334
103454278,Joseph Madden,12th,Montgomery High School,,31.2,Charter,893368
093173368,Kimberly Greene,10th,Montgomery High School,36.1,47.2,Charter,893368
030078413,Tanya Andersen,10th,Woods High School,43.8,48.4,Public,912243
058474840,Brandon Obrien,12th,Woods High School,72.0,76.5,Public,912243
027146727,Zachary Petersen,10th,Green High School,78.2,72.1,Charter,832670
123632025,Oscar Martin,9th,Silva High School,60.9,75.8,Public,991918
125484792,Scott Glover,12th,Campbell High School,,62.5,Charter,960726
092098473,Shane Kirk,11th,Dixon High School,83.8,80.4,Charter,870334
090606951,Sydney Logan,12th,Fisher High School,80.5,65.0,Public,817615
079298762,James Greene,9th,Green High School,81.7,76.7,Charter,832670
021209848,Willie Garcia,10th,Silva High School,80.9,11.7,Public,991918
012730261,Angela Hughes,9th,Montgomery High School,79.3,55.7,Charter,893368
059733564,Christopher Rodriguez,9th,Woods High School,56.4,72.2,Public,912243
127370118,Lori Lawrence,12th,Silva High School,76.6,54.7,Public,991918
096645958,James Le,9th,Green High School,63.1,77.9,Charter,832670
058213098,Lee Burke,12th,Montgomery High School,55.3,61.1,Charter,893368
064443153,Alan Crosby,10th,Wagner High School,68.7,,Public,846745
123254241,Lisa Johnson,10th,Dixon High School,74.9,81.5,Charter,870334
027917396,Laura Taylor,12th,Fisher High School,63.1,74.5,Public,817615
104025059,Lauren Schmidt,11th,Green High School,90.9,50.3,Charter,832670
029731949,Tammy Fisher,9th,Dixon High School,71.7,59.1,Charter,870334
029034808,Billy Wang,9th,Green High School,53.5,90.2,Charter,832670
089544888,Tonya Avila,10th,Wagner High School,57.8,83.6,Public,846745
042889810,Bill Logan,9th,Bowers High School,40.7,63.1,Public,848324
065705081,Dana Mitchell,10th,Dixon High School,,62.2,Charter,870334
097675435,Autumn Daniels,10th,Wagner High School,,59.9,Public,846745
045934157,Brittney Carson,10th,Silva High School,83.2,35.4,Public,991918
109637714,Jeffrey Hamilton,10th,Fisher High School,88.1,65.2,Public,817615
054864755,Joan Wolfe,9th,Turner High School,,47.3,Public,956438
030463468,Paige Carter,11th,Montgomery High School,84.3,69.1,Charter,893368
105489607,Christopher Murphy,10th,Green High School,78.5,69.0,Charter,832670
086695219,Kristen Vargas,12th,Wagner High School,,54.3,Public,846745
024176211,Julie Baker,12th,Dixon High School,78.8,55.6,Charter,870334
107573744,Rhonda Riley,12th,Bowers High School,62.5,46.5,Public,848324
012703188,Kristen Lee,9th,Turner High School,82.0,47.1,Public,956438
065503270,Brandon Moore,11th,Montgomery High School,56.3,84.3,Charter,893368
054050556,Robert Howard,9th,Wagner High School,44.7,74.2,Public,846745
032130595,Steven Ayala,9th,Woods High School,64.8,82.7,Public,912243
027525636,Alan Kennedy,9th,Chang High School,67.2,54.8,Charter,840132
092747193,Crystal Buckley,10th,Green High School,51.4,86.3,Charter,832670
013115432,Kimberly Rojas,10th,Campos High School,51.9,63.2,Public,957299
016727322,Richard Singleton,10th,Woods High School,50.1,71.5,Public,912243
074201712,Brian Harris,10th,Green High School,70.4,69.3,Charter,832670
043683714,Teresa Huff,10th,Richard High School,55.1,89.5,Charter,889699
098193165,Carlos Dunn,12th,Woods High School,76.7,51.1,Public,912243
080736433,Chad Woodard,10th,Campos High School,69.1,44.7,Public,957299
010629895,Alex Carter,11th,Sullivan High School,82.2,83.6,Public,961125
129280031,David Simmons,12th,Bowers High School,82.0,60.4,Public,848324
028966854,Margaret Rush,10th,Silva High School,77.4,48.9,Public,991918
058200399,Amanda Goodman,10th,Turner High School,98.4,78.6,Public,956438
123601153,Nicole Thompson,9th,Campos High School,49.0,63.2,Public,957299
088032799,Brandon Shaw,11th,Silva High School,79.3,64.2,Public,991918
048100412,Thomas Cunningham,9th,Wagner High School,76.4,86.1,Public,846745
128571123,Krystal Jordan,11th,Montgomery High School,72.7,54.3,Charter,893368
030078413,Tanya Andersen,10th,Woods High School,43.8,48.4,Public,912243
081277771,Todd Diaz,10th,Campos High School,70.9,56.8,Public,957299
094019968,Gabriella Smith,9th,Turner High School,83.9,61.9,Public,956438
051815163,Dana Rojas,9th,Fisher High School,71.5,60.4,Public,817615
091043319,Jessica Vasquez,9th,Bowers High School,65.4,17.1,Public,848324
108540679,Robert Rivera,12th,Dixon High School,92.3,63.1,Charter,870334
121958727,Emma White,12th,Wagner High School,87.3,55.1,Public,846745
126203383,Annette Wood,11th,Montgomery High School,84.5,63.2,Charter,893368
029800595,Felicia Cain,12th,Silva High School,52.9,50.6,Public,991918
034731316,Melanie Foster,9th,Odonnell High School,57.5,60.0,Public,959474
076392234,John Hampton,10th,Campos High School,78.3,67.9,Public,957299
085943849,Nicholas Camacho,9th,Wagner High School,97.0,72.8,Public,846745
041713372,Ashley Dunn,9th,Montgomery High School,44.2,75.7,Charter,893368
080707527,Eric Hunter,12th,Woods High School,73.0,48.9,Public,912243
038042603,Kimberly Young,9th,Sullivan High School,82.4,56.7,Public,961125
053767701,Robert Garcia,12th,Montgomery High School,52.0,61.5,Charter,893368
091893323,Amber Miller,10th,Green High School,85.7,64.2,Charter,832670
020626943,Bethany Hudson,10th,Montgomery High School,78.0,90.1,Charter,893368
123832346,Lisa Smith,9th,Dixon High School,99.7,66.2,Charter,870334
089056402,Larry Kaufman,12th,Montgomery High School,62.7,76.8,Charter,893368
057277048,Patrick Krause,10th,Wagner High School,69.4,74.0,Public,846745
081332564,Larry Small,9th,Sullivan High School,95.8,63.1,Public,961125
065527492,Sharon Scott,11th,Richard High School,77.5,82.3,Charter,889699
088349709,Monica Oconnor,10th,Silva High School,84.6,46.9,Public,991918
117435827,Jordan Perez,11th,Montgomery High School,85.5,96.2,Charter,893368
094757725,Sharon Mckenzie,9th,Richard High School,67.3,63.0,Charter,889699
018848607,Victor Powell,10th,Campbell High School,90.2,79.5,Charter,960726
029753529,Nicholas Smith,11th,Montgomery High School,70.0,63.7,Charter,893368
029520794,Karen Ray,11th,Silva High School,91.6,60.2,Public,991918
099962528,Diane Hess,10th,Green High School,58.5,73.9,Charter,832670
106984266,Paige Williams,12th,Dixon High School,69.1,48.0,Charter,870334
033442703,Matthew Velazquez,9th,Dixon High School,,69.9,Charter,870334
078985555,Krista Cruz,12th,Sullivan High School,54.9,62.1,Public,961125
012527173,Frank Wilkins,12th,Wagner High School,78.6,63.5,Public,846745
048228019,Robert George,11th,Montgomery High School,91.7,62.9,Charter,893368
013618874,David Pace,12th,Montgomery High School,55.1,91.4,Charter,893368
064431518,Eric Duncan,10th,Woods High School,70.8,84.2,Public,912243
014324316,Jesse Lopez,10th,Turner High School,74.0,47.2,Public,956438
044462170,John Wilson,9th,Sullivan High School,53.7,19.4,Public,961125
051165321,Matthew King,10th,Montgomery High School,71.8,76.3,Charter,893368
080279657,Stacy Swanson,10th,Turner High School,62.0,78.0,Public,956438
116237738,Brenda Tucker,9th,Sullivan High School,55.2,50.7,Public,961125
038310487,Robert Olson,9th,Sullivan High School,98.1,58.2,Public,961125
051123745,Patrick Harris,10th,Campbell High School,98.1,90.5,Charter,960726
056789537,Lisa Love,11th,Silva High School,60.5,65.4,Public,991918
014388747,Jerry Allen,10th,Campbell High School,50.6,84.8,Charter,960726
095694573,Hayley Flores,10th,Green High School,79.2,69.1,Charter,832670
106829732,Michael Lewis,10th,Turner High School,56.2,71.2,Public,956438
055804057,April Pollard,12th,Dixon High School,91.1,48.5,Charter,870334
013599896,Chase Dean,11th,Bowers High School,79.9,61.8,Public,848324
101862192,Ashley Simon,12th,Bowers High School,52.8,55.1,Public,848324
041666979,Samuel Chambers,12th,Silva High School,58.9,99.9,Public,991918
029175178,Laura Powell,11th,Campbell High School,75.5,44.2,Charter,960726
090512113,Jessica Benson,11th,Wagner High School,70.0,51.4,Public,846745
016897391,Maria Cunningham,10th,Wagner High School,84.1,77.0,Public,846745
099571964,Louis Smith,11th,Wagner High School,72.8,55.7,Public,846745
115444166,Matthew Barnes,11th,Odonnell High School,76.5,67.7,Public,959474
079854944,April Carter,10th,Silva High School,86.0,51.2,Public,991918
056278514,Jason Glass,11th,Montgomery High School,78.8,70.7,Charter,893368
111804344,Jennifer Brewer,10th,Silva High School,73.9,41.4,Public,991918
070457531,Natalie Cochran,9th,Sullivan High School,61.6,63.2,Public,961125
043038288,Brianna Short,12th,Bowers High School,88.8,85.0,Public,848324
128126057,Kevin Brooks,10th,Wagner High School,80.0,70.5,Public,846745
057981033,Gary Smith,10th,Silva High School,57.9,52.4,Public,991918
068267490,Alexandra Moore,10th,Woods High School,,74.3,Public,912243
106249723,Valerie Smith,12th,Silva High School,54.7,29.6,Public,991918
055625689,Sherry Krause,9th,Sullivan High School,78.4,41.7,Public,961125
016137556,Michael Mendez,11th,Montgomery High School,75.4,74.2,Charter,893368
017647786,Kevin Wright,12th,Fisher High School,62.0,78.9,Public,817615
015034498,Henry Harris,12th,Wagner High School,,71.6,Public,846745
015361462,Erin Byrd,10th,Green High School,61.3,79.2,Charter,832670
073851859,Daniel Rodriguez,9th,Fisher High School,98.8,94.5,Public,817615
076585148,Keith Williams,10th,Campos High School,71.5,56.2,Public,957299
040512477,Anthony Brock,11th,Green High School,77.5,64.1,Charter,832670
125572374,Sergio Woodard,11th,Montgomery High School,79.3,70.9,Charter,893368
027680762,Anthony Martinez,12th,Fisher High School,68.1,93.9,Public,817615
017874834,Melissa Wallace,12th,Montgomery High School,63.7,58.1,Charter,893368
089771981,Jennifer Young,12th,Bowers High School,87.2,48.1,Public,848324
129098278,Christopher Ford,9th,Wagner High School,79.6,65.6,Public,846745
056257098,Matthew Mann,9th,Sullivan High School,60.0,70.4,Public,961125
109857170,Justin Day,11th,Wagner High School,90.0,37.9,Public,846745
025740808,Jessica Kirk,9th,Wagner High School,77.3,75.7,Public,846745
123488347,Jennifer Odonnell,12th,Fisher High School,68.7,79.9,Public,817615
126420409,Ricky Vaughn,12th,Odonnell High School,,93.4,Public,959474
