student_id,student_name,grade,school_name,reading_score,math_score,school_type
060975188,Debra Miller,12th,Richard High School,61.8,60.1,Charter
025881000,Valerie Ashley,10th,Richard High School,45.3,67.3,Charter
043035249,Amanda Graham,11th,Richard High School,63.4,42.1,Charter
015513579,Misty Bradford,10th,Turner High School,67.9,93.8,Public
060410973,Pamela Jackson,10th,Fisher High School,88.8,70.0,Public
080171328,Jeremiah Stewart,10th,Campbell High School,99.1,32.5,Public
026102814,Brittany Thomas,11th,Wagner High School,88.1,43.5,Public
125459811,Deborah Mcknight,9th,Campbell High School,97.2,44.0,Public
020064136,Robert Bridges,12th,Sullivan High School,85.3,64.0,Public
099043586,Samantha Robertson,10th,Fisher High School,77.0,47.4,Public
085228823,Craig Davis,9th,Chang High School,91.6,88.9,Public
097208488,Monica Allen,12th,Sullivan High School,66.8,65.4,Public
035669458,Andrew Saunders,9th,Dixon High School,69.0,45.2,Charter
117322406,Ryan White,9th,Turner High School,81.7,67.5,Public
065185753,Mark White,9th,Campbell High School,80.6,57.9,Public
011068882,Edgar Valencia,11th,Chang High School,94.4,93.1,Public
040664121,William Curtis,12th,Turner High School,69.1,,Public
093735214,Kenneth Saunders,12th,Green High School,61.7,55.4,Public
078805240,Kristen Thompson,12th,Fisher High School,,72.9,Public
054522628,Jennifer Mata,12th,Fisher High School,82.7,75.5,Public
097054108,Emma Barnes,10th,Campos High School,64.0,64.1,Public
043872790,Brooke Gonzalez,10th,Turner High School,71.2,57.6,Public
010762817,Debra Woods,10th,Campbell High School,71.5,62.8,Public
120308158,Eddie Price,12th,Silva High School,,78.8,Public
064441184,Joshua Robbins,10th,Turner High School,71.1,75.4,Public
058590038,David West,10th,Montgomery High School,72.3,67.3,Public
081061822,Robert Hernandez,10th,Fisher High School,80.3,53.9,Public
063356102,Stephanie Reynolds,11th,Richard High School,58.5,62.2,Charter
087323153,Stephanie Mueller,12th,Campbell High School,85.6,86.2,Public
113968372,Lee Obrien,9th,Richard High School,,43.2,Charter
127461522,Mary Stewart,10th,Turner High School,68.1,,Public
086588465,Kimberly Butler,12th,Fisher High School,76.8,65.6,Public
071684507,Kim Alvarez,12th,Campbell High School,49.8,65.4,Public
059927192,William Powell,12th,Chang High School,62.5,71.8,Public
035791436,Jordan Campbell,11th,Fisher High School,79.9,25.3,Public
010382352,Wanda Williams,12th,Campbell High School,82.9,60.1,Public
059935508,Sharon Mcintosh,10th,Fisher High School,82.0,51.0,Public
103713142,Dillon Hamilton,12th,Green High School,79.0,47.4,Public
073400556,Derek Golden,11th,Chang High School,87.5,48.2,Public
061518515,Ruben Johnson,9th,Wagner High School,71.6,78.9,Public
026376417,Melissa Hogan,10th,Turner High School,,76.6,Public
116123431,Willie Brooks,11th,Fisher High School,83.1,46.3,Public
104748776,Paul White,10th,Fisher High School,,66.4,Public
038485312,Gina Smith,11th,Turner High School,89.1,56.9,Public
090052631,Madison Green,11th,Turner High School,93.0,,Public
054455892,Alejandra Logan,10th,Odonnell High School,68.5,77.0,Public
109901194,Joseph Hall,11th,Silva High School,98.8,66.1,Public
044631024,Theresa Wood,10th,Wagner High School,74.0,84.3,Public
087166129,Tamara Walter,12th,Odonnell High School,35.6,43.7,Public
128619111,Elizabeth Anthony,9th,Montgomery High School,77.0,79.6,Public
119979679,Kim Allen,12th,Chang High School,50.0,62.0,Public
034171756,Eric Burns,9th,Turner High School,,73.4,Public
023792175,Elizabeth Dunn,11th,Bowers High School,71.8,67.2,Public
107492168,Cheryl Flores,10th,Campos High School,60.4,46.2,Public
012980419,Marcia Rodriguez,10th,Turner High School,76.1,64.1,Public
063438062,James Miller,11th,Richard High School,88.7,61.9,Charter
042517522,Mark Bender,12th,Bowers High School,,57.1,Public
064772303,Kelly Barrera,11th,Fisher High School,64.2,68.5,Public
039593180,Daniel Price,10th,Richard High School,46.2,62.3,Charter
090042340,Brenda Cohen,10th,Montgomery High School,88.8,31.9,Public
016557369,Lucas Moore,12th,Montgomery High School,63.9,49.2,Public
021237959,Maria Mcgee,10th,Turner High School,79.5,39.8,Public
078778940,Brandy Robinson,12th,Campbell High School,82.2,70.8,Public
038461226,Maria Stewart,11th,Chang High School,80.5,76.2,Public
065897782,Julie Duran,12th,Wagner High School,69.1,72.5,Public
022514134,Danny Harrington,10th,Fisher High School,94.9,71.4,Public
116873833,Alexis Jones,9th,Fisher High School,84.0,94.3,Public
015985330,Evelyn Williamson,12th,Fisher High School,89.5,25.8,Public
046542140,James Lewis,11th,Campos High School,88.0,69.0,Public
102299311,Linda Lynch,9th,Montgomery High School,96.5,98.9,Public
061599453,Gregory Chavez,12th,Campbell High School,72.0,67.6,Public
101717836,Clayton Sanders,12th,Fisher High School,93.0,67.9,Public
093371225,Jennifer Christian,12th,Odonnell High School,60.7,60.2,Public
108556469,Kenneth Olsen,12th,Fisher High School,,72.6,Public
089639214,Adam Stark Jr.,11th,Turner High School,80.1,70.7,Public
034592115,Wanda Johnson,12th,Campos High School,84.4,48.5,Public
050214956,Jessica Parker,12th,Fisher High School,61.2,46.1,Public
061569360,Allison Gilbert,11th,Turner High School,62.6,80.6,Public
125267304,Sarah Green,9th,Chang High School,65.1,,Public
036010747,Ashley Coffey,9th,Turner High School,51.2,86.0,Public
118552521,Christopher Delgado,10th,Montgomery High School,,82.8,Public
092325667,Elizabeth Burns,11th,Fisher High School,77.8,40.7,Public
048100661,Carolyn James,10th,Richard High School,36.2,73.4,Charter
021126400,Nicole Friedman,10th,Montgomery High School,80.8,39.9,Public
090235788,Debra Valentine,11th,Dixon High School,98.9,62.6,Charter
065594797,Joanna Kennedy,10th,Fisher High School,79.6,73.4,Public
027529878,Andrea Patterson,12th,Campbell High School,68.0,71.9,Public
101676663,Belinda Young,9th,Wagner High School,63.3,73.9,Public
044172033,Heather Adkins,12th,Fisher High School,75.2,46.5,Public
080962595,Carl Williams,12th,Green High School,54.7,63.8,Public
089664658,Mariah Johnson,12th,Dixon High School,74.0,33.4,Charter
010433971,Charles Brown,11th,Fisher High School,96.9,,Public
089975923,Matthew Stephens,9th,Montgomery High School,99.7,70.7,Public
100580831,Robert Ortiz,12th,Bowers High School,78.3,84.0,Public
072777552,Megan Harris,10th,Campbell High School,83.9,67.3,Public
083018857,James Butler,12th,Chang High School,64.3,70.3,Public
101987569,Jason Smith,9th,Turner High School,64.9,69.1,Public
058836158,James Durham,10th,Turner High School,69.8,61.1,Public
063881211,Mike Murphy,11th,Turner High School,,63.2,Public
049314786,Amy Chapman,9th,Turner High School,77.1,,Public
087115484,Jennifer Black,9th,Turner High School,49.8,74.3,Public
084441151,John Burke,9th,Turner High School,48.5,78.9,Public
040918466,Jared Carr,11th,Turner High School,,49.1,Public
022940957,Misty Brown,12th,Turner High School,60.1,54.9,Public
123993311,Stephanie Vang,11th,Turner High School,90.0,90.8,Public
070735415,Stephen Jones,10th,Campbell High School,95.2,61.7,Public
023041949,Karen Russo,12th,Odonnell High School,67.8,65.1,Public
112932419,Kevin Kennedy,9th,Chang High School,76.0,83.8,Public
113578416,Jasmine Tyler,10th,Fisher High School,93.4,46.8,Public
113520655,Jeffrey Johnston,12th,Silva High School,66.0,69.4,Public
056140930,Anthony Cooley,12th,Chang High School,,64.9,Public
120557284,Arthur Hayes,11th,Richard High School,49.9,,Charter
089021327,Matthew Ellis,9th,Turner High School,73.6,78.2,Public
104883547,Jimmy Serrano,9th,Turner High School,61.6,85.8,Public
113743652,Kristina Robinson,11th,Fisher High School,72.4,46.7,Public
120603125,Patrick Byrd,9th,Richard High School,62.2,73.1,Charter
072275504,David Brennan,11th,Silva High School,71.0,33.4,Public
094840425,Sierra Bell,10th,Wagner High School,90.7,89.4,Public
059391663,Gregory Pierce,12th,Bowers High School,63.8,21.4,Public
012626935,Charles Moore,12th,Campbell High School,67.1,84.3,Public
040984869,Martin Stevens,11th,Fisher High School,,62.2,Public
013602631,Scott Dixon,11th,Chang High School,90.1,50.0,Public
054404623,Ronnie Hunter,12th,Campbell High School,85.9,66.2,Public
046786595,Melissa Castillo,11th,Fisher High School,75.0,60.2,Public
069187485,Charles Harris Jr.,10th,Campbell High School,72.9,79.6,Public
123224103,Victor Lam,11th,Campos High School,77.5,74.1,Public
031859945,Lori Flores,12th,Turner High School,73.7,47.3,Public
094887886,Peter Tate,9th,Turner High School,67.6,79.1,Public
080591322,Richard Molina,12th,Turner High School,66.3,36.0,Public
056230853,Travis Arnold,11th,Turner High School,91.6,52.1,Public
085302969,Eddie Johnson,12th,Bowers High School,57.8,60.7,Public
067806069,Diana Jensen,11th,Fisher High School,70.8,51.0,Public
040181468,Roy Woods,11th,Richard High School,73.7,,Charter
020488194,Jessica Stone,11th,Wagner High School,62.3,41.6,Public
129632304,Shelly Garcia,11th,Dixon High School,98.6,98.0,Charter
073455501,Christine Mason,9th,Turner High School,74.7,72.3,Public
104445736,Zachary Rodriguez,12th,Chang High School,73.5,82.2,Public
025079252,Elizabeth Baker,10th,Richard High School,45.4,78.4,Charter
048129862,Jon Richardson,9th,Montgomery High School,76.4,45.6,Public
061352849,Morgan Strickland,10th,Fisher High School,,68.9,Public
023336751,Erin Gibson,12th,Turner High School,51.9,72.4,Public
013220327,Courtney Jones,11th,Fisher High School,58.5,44.6,Public
125392402,Christine Gomez,10th,Silva High School,66.6,86.0,Public
024303628,John Davis,10th,Bowers High School,73.8,72.9,Public
078837739,Eric Mack,12th,Richard High School,77.4,57.8,Charter
124927195,Sherry Whitney,9th,Chang High School,64.4,76.1,Public
062359249,Kim Parsons,10th,Fisher High School,84.6,87.4,Public
053982803,Charlotte Young,9th,Turner High School,74.9,94.7,Public
060348605,Albert Gibson,12th,Fisher High School,77.4,34.7,Public
098372779,Michael Davidson,12th,Turner High School,,34.1,Public
068771656,Anthony Mccarthy,10th,Richard High School,95.3,50.7,Charter
120730577,Stephanie Hudson,9th,Turner High School,60.4,81.4,Public
078646771,David Evans,10th,Campos High School,72.2,84.9,Public
125885663,Judy Johnson,9th,Chang High School,82.6,91.1,Public
019542517,Timothy Smith,12th,Turner High School,42.4,71.3,Public
033943066,Lydia Williams,10th,Campbell High School,99.1,98.0,Public
114957997,Brittany Gray,12th,Chang High School,76.4,71.6,Public
068185394,Jill Mendoza,11th,Richard High School,89.0,79.5,Charter
074487905,Randy Adams,12th,Bowers High School,94.6,63.7,Public
011081458,Chris Woods,12th,Bowers High School,70.7,13.1,Public
104284418,Debra Roberts,12th,Fisher High School,91.0,64.2,Public
016384710,Marcus Rice,10th,Turner High School,64.3,71.7,Public
102991428,Ricardo Hansen,11th,Bowers High School,82.5,69.0,Public
020404631,Jeff Jimenez,10th,Odonnell High School,59.7,87.4,Public
115123872,Benjamin Goodman,9th,Turner High School,43.9,84.9,Public
129642491,Tina Wang,9th,Turner High School,79.3,89.7,Public
070318926,Alan Hobbs,12th,Campbell High School,84.9,78.1,Public
121225382,Kyle Knight,9th,Fisher High School,93.5,48.6,Public
032356748,Kelly Pugh,12th,Montgomery High School,64.8,45.5,Public
022762737,Kathryn Murray,12th,Fisher High School,,45.5,Public
112538059,Jason Young,11th,Richard High School,69.6,44.8,Charter
100694057,Christopher Jacobson,11th,Bowers High School,95.7,76.3,Public
049230938,Glenda Hall,9th,Turner High School,78.4,77.8,Public
099617284,Jessica French,12th,Richard High School,82.1,59.8,Charter
127676236,Dylan Erickson,12th,Montgomery High School,76.9,51.9,Public
047483923,Ashley Walker,11th,Fisher High School,57.4,48.6,Public
104343689,Kayla Davis,9th,Turner High School,73.3,63.3,Public
021901913,Devon Martin,10th,Campbell High School,78.6,46.2,Public
023199257,Leslie Vega,11th,Fisher High School,86.8,66.5,Public
069658817,Elizabeth Mathis,12th,Richard High School,56.5,68.8,Charter
047884263,Daniel Barber,9th,Montgomery High School,92.7,64.7,Public
068160306,Gary Garner,10th,Campbell High School,93.7,78.4,Public
018735778,Lisa Watkins,10th,Turner High School,61.4,68.0,Public
064144041,Jason Holland,11th,Wagner High School,66.2,90.2,Public
104738948,Cheryl Warner,12th,Odonnell High School,,35.8,Public
081487804,Kimberly Black,9th,Odonnell High School,,87.6,Public
104363892,Tracy Bush,10th,Campbell High School,95.9,61.6,Public
063882731,Tracy Young,10th,Turner High School,,62.8,Public
098342194,Ian Aguilar,10th,Fisher High School,98.7,71.7,Public
022962715,Alexander Richardson,11th,Fisher High School,53.0,38.2,Public
085348583,Briana Garcia,11th,Campos High School,83.0,70.1,Public
029097146,Elizabeth Braun,12th,Green High School,77.2,58.3,Public
099061270,Susan Rodriguez,10th,Campbell High School,84.1,76.9,Public
035337175,Regina Hopkins,12th,Bowers High School,38.3,91.1,Public
047540442,Pam Conley,12th,Chang High School,57.1,53.9,Public
085415115,Allen Bailey,9th,Richard High School,53.5,41.5,Charter
016955327,Kevin Sims,10th,Campbell High School,98.6,60.8,Public
047701281,Jason Campbell,12th,Richard High School,38.8,85.4,Charter
015208279,Shawna Francis,9th,Sullivan High School,98.3,38.4,Public
067394717,David Schultz,12th,Green High School,92.2,58.3,Public
057006992,Robert Richards,12th,Bowers High School,90.7,83.4,Public
020374237,Nicole Church,12th,Turner High School,50.5,21.3,Public
052313208,Amanda Rhodes,9th,Montgomery High School,94.4,48.9,Public
042375324,Ashley Higgins,11th,Turner High School,97.6,42.6,Public
112218379,Courtney Haynes,12th,Chang High School,,83.3,Public
116445384,Kevin Davis,12th,Chang High School,57.7,,Public
093629430,Chad Beard,10th,Campbell High School,83.9,27.6,Public
062247584,Ryan Rubio,9th,Woods High School,80.5,20.3,Public
089625655,Brett Wood,10th,Campos High School,71.4,76.3,Public
067475306,Justin Morgan,10th,Fisher High School,70.7,73.2,Public
123546849,Julia Matthews,11th,Turner High School,81.5,66.5,Public
072858374,William Cohen,9th,Chang High School,68.1,79.2,Public
029778410,Alicia Webb,9th,Campbell High School,92.0,40.8,Public
111088487,Michael Pierce,9th,Turner High School,76.8,65.2,Public
053144777,Tammy Nelson,11th,Richard High School,,81.0,Charter
080437826,Donna Frazier,10th,Fisher High School,65.4,48.6,Public
074253414,Jeffrey Moore,11th,Fisher High School,70.4,63.6,Public
101192671,Mark Mack,10th,Turner High School,59.2,80.5,Public
068293862,Antonio Shaffer,11th,Campbell High School,,82.8,Public
071376747,Andrew Gardner,12th,Silva High School,55.8,76.0,Public
125596693,Steven Evans,10th,Richard High School,96.1,53.2,Charter
066595753,Brian Cortez,12th,Fisher High School,,46.1,Public
088536541,Angela Johns,11th,Chang High School,88.7,72.0,Public
072408083,Cheryl Benson,11th,Silva High School,68.2,96.6,Public
070826081,Troy Blair,11th,Fisher High School,71.8,43.3,Public
078174298,Robert Martin,11th,Fisher High School,,,Public
106311046,Joseph Smith,11th,Richard High School,,54.9,Charter
015100403,Craig Bentley,10th,Campbell High School,73.3,78.8,Public
089279001,Joann Morrow,11th,Fisher High School,87.1,60.5,Public
057173388,Richard Stewart,11th,Green High School,,61.5,Public
102653944,Carl May,12th,Fisher High School,93.5,53.1,Public
102450752,Virginia Hoffman,12th,Fisher High School,71.3,46.2,Public
060486923,Timothy Hartman,10th,Fisher High School,73.7,68.4,Public
025161144,Karen Wiley,11th,Fisher High School,,44.0,Public
123119742,Sara Madden,9th,Montgomery High School,72.6,46.0,Public
010544802,Jordan Conner,11th,Silva High School,85.0,82.0,Public
049697966,Ashley Lowery,11th,Silva High School,70.5,65.6,Public
084189675,Stephen Jackson,12th,Fisher High School,97.2,71.1,Public
117847855,Shawn Black,9th,Bowers High School,91.1,77.7,Public
121680516,Sarah Burke,9th,Chang High School,76.2,85.8,Public
119709739,Shelley Marquez,11th,Fisher High School,80.1,43.0,Public
116532226,Lynn Boyer,10th,Campbell High School,66.2,25.2,Public
068941428,Kelly White,9th,Turner High School,83.2,89.4,Public
049665383,Brandon Wyatt,12th,Richard High School,29.8,79.0,Charter
104683527,Karen Clements,9th,Campbell High School,68.7,71.7,Public
117495867,Derek Gillespie,12th,Chang High School,68.5,52.3,Public
030936186,Charles Serrano,12th,Green High School,61.6,76.1,Public
049443767,Jason Byrd,11th,Silva High School,69.3,94.7,Public
065218044,Christine Mills,9th,Fisher High School,63.6,95.2,Public
109967769,Rebecca Williams,12th,Fisher High School,,50.6,Public
036253928,Deanna Roberts,9th,Turner High School,,85.6,Public
045327722,Pamela Price,11th,Richard High School,95.8,70.0,Charter
028755049,Charles Nelson,12th,Silva High School,54.2,63.0,Public
039277257,Jodi Jenkins,11th,Silva High School,96.3,89.0,Public
119426410,Rachel Lopez,9th,Richard High School,64.0,77.3,Charter
126777783,Pamela Cook,9th,Chang High School,66.6,80.7,Public
048683340,Scott Silva,11th,Bowers High School,82.7,83.0,Public
114483021,Craig Gray,12th,Richard High School,82.9,83.2,Charter
073341466,Marcia Thompson,9th,Chang High School,69.5,62.0,Public
113672082,Sarah Alvarado,12th,Campos High School,61.5,66.9,Public
050830301,Ryan Watts,10th,Campos High School,67.6,,Public
111094471,Tammy Smith,9th,Montgomery High School,96.5,85.7,Public
069881804,Nancy Page,12th,Montgomery High School,35.6,73.2,Public
